filename	sentence	link
MPL0150497-CC.superconductors.tei.xml	For δ = 0.024 sample, a bump at ω ∼ 25 cm −1 is evident and another weak broad feature located at ω ∼ 100 cm −1 on which a sharp peak develops as T decreases.	0
MPL0150497-CC.superconductors.tei.xml	We noted that the reflectivity does not approach unity for frequencies down to ω ∼ 7 cm −1 even in the superconducting state.	0
MPL0150497-CC.superconductors.tei.xml	For δ = 0.032 sample, in addition to what have already been seen for δ = 0.024 sample, two ad-	0
MPL0150497-CC.superconductors.tei.xml	Reflectivity versus frequency curves at various temperatures: (a) δ = 0.024 sample and (b) δ = 0.032 sample.	0
MPL0150497-CC.superconductors.tei.xml	ditional bumps are present: one at ω ∼ 45 cm −1 and the other at ω ∼ 80 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	One remark on the reflectivity data is that because we use polycrystalline sample, there exist possible errors in determining the absolute reflectivity at ω → 0 due to the overestimation of the reflectivity.	0
MPL0150497-CC.superconductors.tei.xml	We were unable to determine the reflectivity of δ = 0.032 sample for ω < 10 cm −1 to the desired accuracy (< 1 %).	0
MPL0150497-CC.superconductors.tei.xml	During the course of this experiment, we found that the reflectivity in the spectral range between 100 cm −1 and 600 cm −1 are close to true reflectivity of the sample.	0
MPL0150497-CC.superconductors.tei.xml	The uncertainty of the far-infrared reflectivity of δ = 0.032 sample for ω < 10 cm −1 is slightly higher than that of δ = 0.024 sample (∼ 1%).	0
MPL0150497-CC.superconductors.tei.xml	However, this error does not affect our conclusions for ω > 10 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	The Kramers-Kronig derived real part of conductivity σ 1 (ω) and the real part of dielectric function ǫ 1 (ω) of δ = 0.024 sample are displayed in & 4b at various T, respectively.	0
MPL0150497-CC.superconductors.tei.xml	In σ 1 (ω), there appear a sharp upturn approaching σ dc in σ 1 (ω) below 10 cm −1 and an extremely sharp (FWHM ∼ 10 cm −1 ) peak located at ω ∼ 23 cm −1 whose strength increases as T decreases.	0
MPL0150497-CC.superconductors.tei.xml	We can also observe a broad mode at ∼ 90 cm −1 that becomes pronounced at low T and an electronic excitation peak at ∼ 1000 cm −1 with an onset at ∼ 400 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	All these features exist in addition to the well-known ab-plane and c-axis CuO 2 phonon modes.	0
MPL0150497-CC.superconductors.tei.xml	We identify this electronic excitation peak with the lower energy electronic excitation in the photoinduced infrared absorption measurements.	0
MPL0150497-CC.superconductors.tei.xml	All these features in σ 1 (ω) develop on top of a constant, rather frequency independent background conductivity of ∼ 10 Ω −1 cm −1 which presumably comes from the c-axis contribution.	0
MPL0150497-CC.superconductors.tei.xml	Kramers-Kronig derived (a) real part of the conductivity σ 1 (ω) and (b) real part of the dielectric function ǫ 1 (ω) for δ = 0.024 sample.	0
MPL0150497-CC.superconductors.tei.xml	From the ǫ 1 (ω) plot in , it is clear that the reflectivity minimum at ∼ 16 cm −1 arises from the zero crossing of the ǫ 1 (ω) and there is no sign of any corresponding structure seen in the conductivity.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, we assign the reflectivity minimum as the plasma edge due to the free carriers with screened plasma frequency ω p ∼ 16 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	By assuming the free carrier mass to be the electron mass and using the static dielectric constant ǫ 1 (0) ∼ 40 estimated from ǫ 1 (ω) at 300 K, we find the free carrier concentration n F ∼ 2.3 x 10 17 carriers/cm 3 which is only ∼ 0.4 % of the total carriers in the system.	0
MPL0150497-CC.superconductors.tei.xml	Even though the measured σ dc is in the range of ∼ 100 Ω −1 cm −1 and the observed σ 1 (ω) is the average between the ab-plane and c-axis conductivities, the sharp upturn in σ 1 (ω) toward σ dc at ω < 10 cm −1 indicates that the free carriers experience virtually no scattering (Γ ∼ 4 cm −1 ).	0
MPL0150497-CC.superconductors.tei.xml	This observation suggests that the extremely small fraction of free carriers participate in a coherent charge transport in La 1.985 Sr 0.015 CuO 4+δ.	0
MPL0150497-CC.superconductors.tei.xml	The ǫ 1 (ω) of δ = 0.024 sample clearly reveals that the ω ∼ 23 cm −1 mode is a collective mode (ω GL ) and the 400 cm −1 is the corresponding single particle excitation gap (2∆).	0
MPL0150497-CC.superconductors.tei.xml	One might consider that the origin of this collective mode is from a spin density wave (SDW).	0
MPL0150497-CC.superconductors.tei.xml	However, in this event the entire spectral weight is expected to move to the collective mode of the SDW because the dynamic mass of the SDW is the free electron mass.	0
MPL0150497-CC.superconductors.tei.xml	That is, we do not expect to have the single particle excitation peak.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, this collective mode is resulting from the charge condensation into a one-dimensional or 2D density wave in the CuO 2 planes and this density wave is pinned as evidenced by the finite frequency of the collective mode.	0
MPL0150497-CC.superconductors.tei.xml	The spectral weight distribution indicates that almost all the carriers introduced to the CuO 2 planes are spent to form a pinned charge density wave (CDW).	0
MPL0150497-CC.superconductors.tei.xml	Since a pinned CDW is an insulator, 20 the pinned CDW itself cannot give rise to the observed nearly dissipationless metallic conductivity.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, the coexistence of a pinned CDW and metallic conductivity demands a channel for coherent charge transport.	0
MPL0150497-CC.superconductors.tei.xml	"In order to defy all the scattering with the CuO 2 phonons, the free carriers must ""ride"" the density wave."	0
MPL0150497-CC.superconductors.tei.xml	In the case of a one-dimensional CDW, formation of topological charged solitons (phase kinks) is a possibility.	0
MPL0150497-CC.superconductors.tei.xml	However, because of the topological nature of the solitons, it requires that both soliton and antisoliton must hop to the neighboring CDW chains to transport charges.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, the observed coherent charge transport will not take place through the soliton hopping mechanism.	0
MPL0150497-CC.superconductors.tei.xml	In the stripe model, each stripe in the CuO 2 plane is considered as a river of charge and conducting.	0
MPL0150497-CC.superconductors.tei.xml	Hence, no charge gap or pinned collective modes are expected.	0
MPL0150497-CC.superconductors.tei.xml	This point has been verified through the transport 24 and infrared studies of static charge stripes in La 1.6−x Nd 0.4 Sr x CuO 4 systems.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, our observation bears neither the signature of the idea of strings of charges, either static or dynamic, nor the one-dimensional CDW's in the CuO 2 plane.	0
MPL0150497-CC.superconductors.tei.xml	The other possibility is a 2D Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	The observed data may imply that charges (holes in our case) added to the CuO 2 planes condense to form a 2D Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	The repulsive Coulomb interaction between the holes at dilute concentration enables the holes to form a 2D square lattice in the CuO 2 plane.	0
MPL0150497-CC.superconductors.tei.xml	In this model, the ω = 0 Goldstone mode of the Wigner lattice has been shifted to ω GL ∼ 23 cm −1 due to the commensuration pinning of the Wigner lattice to the underlying CuO 2 lattice.	0
MPL0150497-CC.superconductors.tei.xml	Charge-lattice coupling would enhance the lock-in of the Wigner lattice with the underlying CuO 2 lattice 13 and stabilize the square lattice by lowering the total energy.	0
MPL0150497-CC.superconductors.tei.xml	Based on the study of the electronic phase diagram at well above room temperature (85 o C) where an intrinsic electronic phase instability is observed at exactly p c = 1/16.	0
MPL0150497-CC.superconductors.tei.xml	We can now formally relate our low temperature results to the high temperature special carrier concentration.	0
MPL0150497-CC.superconductors.tei.xml	It seems that this instability survives to low temperature and we suggest that all the doped holes in the CuO 2 plane are condensed to form a (4x4) square Wigner lattice with sides L = 4a (a = Cu-Cu distance).	0
MPL0150497-CC.superconductors.tei.xml	Then, the observed sharp Drude-like free-carrier conductivity in this insulating Wigner lattice ground state comes from the coherent charge transport of the excess holes ∆p = p c ∼ 0.0005 per copper which corresponds to ∼ 0.8% of the total carriers in δ = 0.024 sample.	0
MPL0150497-CC.superconductors.tei.xml	In order to achieve such a coherent transport of charges, the free-carriers must reside in a state where the scattering with the phonons of the CuO 2 lattice can be avoided.	0
MPL0150497-CC.superconductors.tei.xml	"That is, the free carriers need to ""ride"" the Wigner lattice."	0
MPL0150497-CC.superconductors.tei.xml	In a square lattice model, when an excess hole is introduced to the Wigner lattice, it will find an energetically lowest location on the lattice.	0
MPL0150497-CC.superconductors.tei.xml	Because of the on-site Coulomb repulsion at the lattice sites, the minimum energy location would be the center of the square lattice.	0
MPL0150497-CC.superconductors.tei.xml	At this location, the excess hole seats in a local harmonic potential with a zero point energy.	0
MPL0150497-CC.superconductors.tei.xml	"This hole now may move because it ""sees"" a periodic harmonic potential in the directions of the neighboring identical energy minima."	0
MPL0150497-CC.superconductors.tei.xml	This causes the zero point energy of the excess holes to be broadened into a band with the width of which is density dependent.	0
MPL0150497-CC.superconductors.tei.xml	This band is gapped by the Coulomb interaction energy at the minimum energy site.	0
MPL0150497-CC.superconductors.tei.xml	For charge carriers in the Coulomb band, the main energy dissipation channel for electrons is through the scattering with acoustic phonons of the Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	At high temperatures, there exists possible promotion of holes from the Wigner lattice site to an interstitial position and vice versa.	0
MPL0150497-CC.superconductors.tei.xml	A similar idea of an interstitial band has been discussed by de Wette for a three-dimensional electron Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	In this band picture, we anticipate two absorption peaks in addition to the transition across the single particle excitation gap: One due to the transition (ω 1 ) from the Coulomb band to the single particle excited state and the other involves the transition from the ground state to the Coulomb band (ω 2 ).	0
MPL0150497-CC.superconductors.tei.xml	However, the ω 2 transition from the ground state to the Coulomb band requires an energy across the gap less the Coulomb energy change in the lattice which is essentially the same as the static Coulomb energy difference between the occupied lattice site and the interstitial lattice site.	0
MPL0150497-CC.superconductors.tei.xml	We suggest that ω 2 is of the order of ∼ 0.012 eV (∼ 100 cm −1 ) as seen in the oxygen gas effusion experiments.	0
MPL0150497-CC.superconductors.tei.xml	This implies that the Coulomb energy difference between the occupied lattice site and the interstitial lattice site is ∼ 0.025 eV. Therefore, we identify the 90 cm −1 peak with ω 1 with a full width W c ∼ 200 cm −1 (0.025 eV) and the Coulomb band gap is ∼ 300 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	Note that ω 1 and ω 2 are quite close.	0
MPL0150497-CC.superconductors.tei.xml	The effective mass of the Wigner lattice (m * ) can be estimated by taking the ratio of the oscillator strength of the collective mode (S GL ) to that of the single particle excitation (S 2∆ ) calculated from the σ 1 (ω) and by applying the sum rule with and S other is the oscillator strength of all other excitations.	0
MPL0150497-CC.superconductors.tei.xml	Using the experimentally estimated oscillator strengths, we found m * ∼ 170 m e at 300 K, ∼ 80 m e at 150 K and ∼ 60 m e at 30 K. This implies that the density waves develop the longrange order at T > 150 K by drawing its strength from the single particle excitations.	0
MPL0150497-CC.superconductors.tei.xml	We shall see later in the oscillator strength vs. T plot that the crossover occurs at T 0 ∼ 200 K. However, we believe that m* is underestimated from the experimental data because the measured reflectivity for frequencies above 400 cm −1 is less than true reflectivity due to the ceramic nature of the sample.	0
MPL0150497-CC.superconductors.tei.xml	In addition, symmetric band is assumed to take into account of the spectral weight above 0.5 eV. Fitting for each peak was made using a symmetric Gaussian function as an approximation without taking into account of asymmetry.	0
MPL0150497-CC.superconductors.tei.xml	The Debye frequency (ω D ) of the Wigner lattice can be estimated within the harmonic approximation as ω D ≈ (e 2 /ǫ 0 m * L 3 ) 1/2 ∼ 42 cm −1 (∼ 7.8 x 10 12 s −1 ) which gives the Debye temperature (θ D ) of 60 K with ǫ 0 ∼ 10, the static dielectric constant of the underlying CuO 2 lattice, and m * ∼ 60m e .	0
MPL0150497-CC.superconductors.tei.xml	Therefore, we expect the linear T-dependence down to 0.2θ D ∼ 12 K 29 since the main energy dissipation channel for electrons is the scattering with the acoustic phonons of the Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	Through the oscillator strength calculation, we found only ∼ 0.42 % of the doped carriers are contributing to the Drude-like conductivity at T = 300 K which is consistent with the value estimated from the plasma frequency.	0
MPL0150497-CC.superconductors.tei.xml	This is 50% of the available free carriers at p = 0.063 doping.	0
MPL0150497-CC.superconductors.tei.xml	At 300 K, the other 50% may occupy the single particle excited states of the Wigner lattice that might contribute to the incoherent background conductivity.	0
MPL0150497-CC.superconductors.tei.xml	The deviation from the linear T-dependence of the resistivity in under-doped cuprates is due to additional scattering with the lattice defects and domain boundaries whose fluctuation is dynamic as the Wigner lattice formation is not complete at finite temperatures.	0
MPL0150497-CC.superconductors.tei.xml	σ 1 (ω) of δ = 0.032 sample, which undergoes the superconducting transition at T c ∼ 26 K, is displayed in .	1
MPL0150497-CC.superconductors.tei.xml	For δ = 0.032 sample, there are two more structures in σ 1 (ω) in addition to those found in δ = 0.024 sample: A sharp peak at ω ∼ 46 cm −1 and a broader one peaked at ω ∼ 70 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	Since we know that the δ = 0.032 sample is right at the fast transition region from a T c ∼ 15K state to a T c ∼ 30K state.	1
MPL0150497-CC.superconductors.tei.xml	It is plausible that the observed σ 1 (ω) of δ = 0.032 sample comes from two different contributions; one comes from the T c = 16 K phase (LT c ) seen in δ = 0.024 sample and the other from the T c = 30 K phase (HT c ).	1
MPL0150497-CC.superconductors.tei.xml	Then, the two new features belong to HT c phase and have their origin in a different Wigner lattice ground state.	0
MPL0150497-CC.superconductors.tei.xml	We identify that the ∼ 46 cm −1 mode corresponds to the collective mode of this new Wigner lattice, ω GH .	0
MPL0150497-CC.superconductors.tei.xml	(a) Real part of the conductivity σ 1 (ω) and (b) real part of the dielectric function ǫ 1 (ω) of δ = 0.032 sample.	0
MPL0150497-CC.superconductors.tei.xml	From the oscillator strengths of the Goldstone modes, one may determine the ratio of the carrier density in LT c phase (n L ) and HT c phase (n H ), n H /n L .	0
MPL0150497-CC.superconductors.tei.xml	At 30 K, we find n H /n L ∼ 2, which suggests that the carrier concentration of HT c phase is twice of that of the LT c phase when we assume the same m*. This implies that the HT c phase contains c(2x2) Wigner lattice, corresponding to p = 1/8.	0
MPL0150497-CC.superconductors.tei.xml	That is, the degree of commensuration has been decreased by a factor of two and the corresponding Goldstone mode ω GH = 2ω GL .	0
MPL0150497-CC.superconductors.tei.xml	We suggest that the physical origin of the so-called p = 1/8 anomaly lies in the fact that at p = 1/8, the entire holes in the cuprate participate in forming the HT c phase Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	However, we found n H /n L ∼ 1.2 at T = 300 K and ∼ 2.0 at 150 K suggesting that the HT c phase grows and builds up the long range order as T is lowered below 300 K. The ∼ 70 cm −1 peak in the HT c phase corresponds to the ∼ 90 cm −1 peak in the LT c phase.	0
MPL0150497-CC.superconductors.tei.xml	In this new lattice, the Coulomb band gap has increased slightly owing to the decrease in the lattice size of the Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	Based on all the above observations, the normal state properties of cuprates are characterized as following:	0
MPL0150497-CC.superconductors.tei.xml	(1) Away from half-filling, the new ground state is the 2D Wigner lattice order state and there exists a Coulomb band.	0
MPL0150497-CC.superconductors.tei.xml	Only a small fraction of carriers (∼ 0.42 % at 300 K and ∼ 0.97 % at 150 K) in the Coulomb band are participating in the coherent charge transport.	0
MPL0150497-CC.superconductors.tei.xml	(2) Consequently, there exists two different types of gap; one is the single particle excitation gap at 2∆ ∼ 400 cm −1 and another is the Coulomb band gap on the order of 300 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	We believe this 2∆ is the gap seen in angle resolved photoemission spectroscopy (ARPES), tunneling, and heat capacity measurements, which has been identified as the normal state pseudogap.	0
MPL0150497-CC.superconductors.tei.xml	In particular, since the best spectral resolution of ARPES is ∼ 20 meV ( ∼ 160 cm −1 ), 30 the lower energy excitations than 2∆ have not been resolved in ARPES measurements.	0
MPL0150497-CC.superconductors.tei.xml	However, the observed states within the gap in other experiments have their origin in the density of states of the Coulomb bands.	0
MPL0150497-CC.superconductors.tei.xml	(3) The Coulomb interaction between free carriers in the Coulomb band is governed by the di-electric function arising from the presence of the pinned Goldstone mode through Here, ω G is the Goldstone mode, n W is the carrier density in the Wigner lattice and ǫ 1 (2∆) is the contribution from the single particle excitation.	0
MPL0150497-CC.superconductors.tei.xml	Having found that the ground state of cuprates away from half-filling is the Wigner lattice state and the long range Coulomb interactions among the excess carriers in the Coulomb band are massively screened by the presence of the Wigner lattice, any purely attractive interaction will induce the spin singlet pair formation which ultimately gives the superconducting order.	0
MPL0150497-CC.superconductors.tei.xml	The interaction energy between two electrons can be calculated by considering the following Coulomb interaction matrix element between two holes, H 12 which takes the form Since the holes in the Coulomb band also oscillates in phase with the Wigner lattice at ω = ω G and 1/ǫ 1 ( q → 0, ω) ≈ 1 -ω 2 0 /( ω 2 G -ω 2 + ω 2 0 ) in the long wavelength limit with ω 2 0 ≡ 4πn W e 2 /m * , one immediately finds the range of ω where V = H 12 is attractive as ω G < ω < ω 2 0 + ω 2 G .	0
MPL0150497-CC.superconductors.tei.xml	Here we have ignored the contribution from the single particle excitation and the damping of ω G .	0
MPL0150497-CC.superconductors.tei.xml	Notice that this interaction is not retarded.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, the free carriers in the Coulomb band already form pairs once the long range order of the Wigner lattice develops for temperatures below T ∼ ω 0 ∼ 215 K. Only when the photon energy greater than ω 0 (or T > ∼ 215 K), these preformed pairs dissociates via the Coulomb repulsion.	0
MPL0150497-CC.superconductors.tei.xml	In fact, vortex-like excitations in La 2−x Sr x CuO 4 systems at T as high as 150 K have been observed in the measurements of the Nernst effect.	0
MPL0150497-CC.superconductors.tei.xml	How does the superconducting order set in at T = T c ?	0
MPL0150497-CC.superconductors.tei.xml	There are evidences supporting that the phase stiffness of the superconducting order parameter Ψ ∼ ∆e iφ plays a crucial role in high T c cuprates.	0
MPL0150497-CC.superconductors.tei.xml	Even though the pairing of the holes is achieved, the superconducting order will be obtained only after the long-range order in phase has been established.	0
MPL0150497-CC.superconductors.tei.xml	In conventional BCS superconductors, because of the phase stiffness energy is much greater than the pair binding energy, the transition to the normal state is achieved by breaking the pair at T ≥ T c and the superconducting transition and pairing take place at the same temperature.	0
MPL0150497-CC.superconductors.tei.xml	In the original BCS theory, the derivation of the Meissner effect from the reduced BCS Hamiltonian is not gauge invariant.	0
MPL0150497-CC.superconductors.tei.xml	From consideration of gauge invariance, pointed out that there exist collective excited states of quasi-particle pairs, which can be excited only by the longitudinal current associated with the longitudinal component of the vector potential.	0
MPL0150497-CC.superconductors.tei.xml	Therefore, once the superconducting order has been established in ordinary BCS superconductors, the phase collective mode is present due to the broken gauge symmetry and the presence of such collective states is essential for the gauge invariance in the long wavelength limit (q → 0).	0
MPL0150497-CC.superconductors.tei.xml	Nambu found that the charge density correlation in the ground state is given by X(q, ω) ≈ n F q 2 /m e (ω 2 -n F q 2 / N(0) ) where n F = free electron density and N(0) = density of states.	0
MPL0150497-CC.superconductors.tei.xml	In the presence of the Coulomb interaction between electrons, the dispersion relation for the collective excitations can be determined from the secular equation, 1 -V(q)X(q, ω) = 0 with bare Coulomb interaction V(q) = 4πe 2 /q 2 .	0
MPL0150497-CC.superconductors.tei.xml	This secular equation gives ω φ 2 ∼ 4πn F e 2 /m e in q → 0 limit which is the plasma frequency of the electron gas.	0
MPL0150497-CC.superconductors.tei.xml	This collective mode is known as the Bogoliubov-Anderson mode.	0
MPL0150497-CC.superconductors.tei.xml	This mode shifts to the plasma frequency makes the observation of the phase collective mode impossible.	0
MPL0150497-CC.superconductors.tei.xml	However, for the case of the Wigner lattice ground state, we propose that one must consider the screened Coulomb interaction in the Wigner lattice ground state as instead.	0
MPL0150497-CC.superconductors.tei.xml	This modification leads to the phase collective mode solution ω φ 2 ≈ ω G 2 / (1 + γ) in q → 0 limit with γ ≡ n W m e / n F m * for the electrons pairs in the Wigner lattice with ǫ 1 (ω) ≈ 1 + 4πn W e 2 / m * (ω 2 G -ω 2 ).	0
MPL0150497-CC.superconductors.tei.xml	This implies that the phase collective mode ω φ occurs when the pairs of electrons in 2D Wigner lattice undergo the Kosterlitz-Thouless transition at T = T c .	0
MPL0150497-CC.superconductors.tei.xml	The temperature dependence of the oscillator strength of the Goldstone modes and the Coulomb bands of δ = 0.024 and δ = 0.032 samples, plotted in and respectively, are consistent with this picture.	0
MPL0150497-CC.superconductors.tei.xml	Two main remarkable changes are clearly seen; one is a relatively abrupt increase in the oscillator strength at ∼ 200 K, common to all the peaks and the other is a sharp jump in the strength of the Goldstone modes, ω GL and ω GH , at their respective superconducting T c , one at 16 K and the other at 30 K. The increase in the oscillator strength of the collective modes at 200 K, indicates that the longrange order of the Wigner lattice starts to develop as evidenced by the reduction in their dynamic mass.	0
MPL0150497-CC.superconductors.tei.xml	At the same time, the strength increase in the Coulomb band suggests that more carriers occupy the Coulomb band following the development of the long-range order of the Wigner lattice.	0
MPL0150497-CC.superconductors.tei.xml	The corresponding free-carrier oscillator strength changes from ∼ 0.42 % at 300 K to ∼ 0.97 % at 150 K and to ∼ 1.18 % at 30 K in δ = 0.024 sample indicates that all the available free carriers are now occupying the Coulomb band and participating in the charge transport at T below 200 K. However, we do not observe the change in the free carrier plasma frequency because of the increasing static dielectric constant with decreasing T. In δ = 0.032 sample, the free carrier strength is ∼ 0.44 % of the total carrier at 300 K and ∼ 0.71 % at 30 K. At the same time, as demonstrated above, at the crossover temperature (T 0 ∼ 200 K) of the long-range order of the Wigner lattice, the free carriers in the Coulomb band start to form pairs.	0
MPL0150497-CC.superconductors.tei.xml	Subtle changes in the dρ/dT vs. T curves of both δ = 0.024 and δ = 0.032 samples at ∼ 200K has already been pointed out (see ).	0
MPL0150497-CC.superconductors.tei.xml	The resistivity decreases faster and faster upon cooling below 200 K. Therefore, we have normal state pairs of holes formed at 200 K in our cuprate system.	0
MPL0150497-CC.superconductors.tei.xml	It is interesting to note that 200 K is exactly the temperature when mobile excess oxygen is considered to be frozen in.	0
MPL0150497-CC.superconductors.tei.xml	We propose that the abrupt increase of the oscillator strength of the Goldstone mode at T c is	0
MPL0150497-CC.superconductors.tei.xml	Oscillator strength of (a) the Goldstone mode and (b) the Coulomb band of δ = 0.024 sample versus temperature plot.	1
MPL0150497-CC.superconductors.tei.xml	resulted from the development of the phase collective mode at T = T c under γ ≪ 1 condition (m	0
MPL0150497-CC.superconductors.tei.xml	* ≫ m e and n W > n F ), which gives ω φ ∼ ω G .	0
MPL0150497-CC.superconductors.tei.xml	The abrupt increase of the oscillator strength of ω GL mode at 16 K and ω GH mode at 30 K confirms the development of the phase collective mode of the superconducting order as the phase coherence develops at T c .	0
MPL0150497-CC.superconductors.tei.xml	Below T c , the phase of the superconducting order parameter propagates as a collective mode.	0
MPL0150497-CC.superconductors.tei.xml	From the data, T c ∼ 16 K is measured withhω GL ≈ 23 cm −1 and T c ∼ 30 K with hω GH ≈ 46 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	Therefore the superconducting T c can be predicted by measuring the Goldstone mode frequency via k B T c ≈ 0.5hω G .	0
MPL0150497-CC.superconductors.tei.xml	In fact, the phase collective mode and the Goldtone mode (or the hint of their presence) have been observed in a number of cuprate systems.	0
MPL0150497-CC.superconductors.tei.xml	36−47 Specifically, we believe that the mode observed at ∼ 80 cm −1 in the underdoped Bi 2 Sr 2 CaCu 2 O 8+δ (Bi2212) (T c = 67 K) by Timusk et al. is the phase collective mode associated with the pinned Goldstone mode at ∼ 93 cm −1 with γ ∼ 2.8.	1
MPL0150497-CC.superconductors.tei.xml	Also, in their far-	0
MPL0150497-CC.superconductors.tei.xml	Oscillator strengths of the two Goldstone modes, one for T c = 16 K (LT c phase) and the other for T c = 30 K (HT c phase), and the corresponding oscillator strength of the Coulomb bands of δ = 0.032 sample.	1
MPL0150497-CC.superconductors.tei.xml	Each oscillator strength was calculated from the real part of the conductivity by fitting with a symmetric Gaussian function.	0
MPL0150497-CC.superconductors.tei.xml	(See the text for details.) infrared study of Tl 2 Ba 2 CuO 6+δ , Timusk et al. reported an observation of a peak at 70 cm −1 below T c = 88 K which accompanies a satellite peak at ∼ 120 cm −1 .	0
MPL0150497-CC.superconductors.tei.xml	This 70 cm −1 mode is the phase collective mode with γ ∼ 2.0.	0
MPL0150497-CC.superconductors.tei.xml	The large γ implies the reduction in the dynamic mass of the Wigner lattice compensated by the increase in n F , free carrier density.	0
MPL0150497-CC.superconductors.tei.xml	Since the oscillator strength of the single particle excitation may be approximated as S 2∆ ∼ πne 2 (1-n W m e /nm * )/2m e with n = n W + n F , the reduction in the dynamic mass of the lattice diminishes the oscillator strength as actually seen in their in-plane conductivities.	0
MPL0150497-CC.superconductors.tei.xml	In summary, focusing on the special hole concentration p c = 1/16, we have studied the charge dynamics of Sr-and O-co-doped La 1.985 Sr 0.015 CuO 4+δ with δ = 0.024 ( p = 0.063 per Cu) and δ = 0.032 ( p = 0.07).	0
MPL0150497-CC.superconductors.tei.xml	We observed the Goldtone mode of p(4x4) Wigner lattice corresponding to p c = 1/16 for p = 0.063 sample and the Goldstone mode associated with c(2x2) Wigner lattice (p c = 1/8) in addition to the contributions of the p(4x4) lattice for p = 0.07 sample.	0
MPL0150497-CC.superconductors.tei.xml	We found that the presence of 2D Wigner lattice and the pinned Goldstone mode is essential for the cuprate physics and superconductivity.	0
MPL0150497-CC.superconductors.tei.xml	We propose that all the high T c physics are based on the existence of these peculiar 2D electron lattices which are realized by carrier doping into an antiferromagnetic background.	0
P067104503-CC.superconductors.tei.xml	Thermal conductivity of lightly Sr-and Zn-doped La 2 CuO 4 single crystals	0
P067104503-CC.superconductors.tei.xml	Both ab-plane and c-axis thermal conductivities (κ ab and κc) of lightly doped La2−xSrxCuO4 and La2Cu1−yZnyO4 single crystals (x or y = 0 -0.04) are measured from 2 to 300 K. It is found that the low-temperature phonon peak (at 20 -25 K) is significantly suppressed upon Sr or Zn doping even at very low doping, though its precise doping dependences show interesting differences between the Sr and Zn dopants, or between the ab plane and the c axis.	0
P067104503-CC.superconductors.tei.xml	Most notably, the phonon peak in κc decreases much more quickly with Sr doping than with Zn doping, while the phonon-peak suppression in κ ab shows an opposite trend.	0
P067104503-CC.superconductors.tei.xml	It is discussed that the scattering of phonons by stripes is playing an important role in the damping of the phonon heat transport in lightly doped LSCO, in which static spin stripes has been observed by neutron scattering.	0
P067104503-CC.superconductors.tei.xml	We also show κ ab and κc data of La1.28Nd0.6Sr0.12CuO4 and La1.68Eu0.2Sr0.12CuO4 single crystals to compare with the data of the lightly doped crystals for the discussion of the role of stripes.	0
P067104503-CC.superconductors.tei.xml	At high temperature, the magnon peak (i.e., the peak caused by the spin heat transport near the Néel temperature) in κ ab (T ) is found to be rather robust against Zn doping, while it completely disappears with only 1% of Sr doping.	0
P067104503-CC.superconductors.tei.xml	PACS numbers: 74.25.Fy, 74.62.Dh, 74.72.Dn	0
P067104503-CC.superconductors.tei.xml	It has recently been discussed that the holes in the high-T c cuprates self-organize into quasi-one-dimensional stripes.	0
P067104503-CC.superconductors.tei.xml	The stripe phase is a periodic distribution of antiferromagnetically-ordered spin regions separated by quasi-one-dimensional charged domain walls which act as magnetic antiphase boundaries.	0
P067104503-CC.superconductors.tei.xml	Although the relation between the stripe correlations and the mechanism of high-T c superconductivity is not fully understood yet, it has become clear 10,17 that the charge stripes determine the charge transport behavior, at least in the lightly hole doped region: charges can move more easily along the stripes than across the stripes.	0
P067104503-CC.superconductors.tei.xml	Given that the stripes indeed affect the basic physical properties such as charge transport, it is desirable to build a comprehensive picture of the roles of stripes in the cuprates.	0
P067104503-CC.superconductors.tei.xml	Since the nonuniform charge distribution is expected to induce variations of the local crystal structure, 1,4 which disturb phonons, the phonon heat transport is expected to be a good tool capable of detecting the influence of stripes even in the chargelocalized region.	0
P067104503-CC.superconductors.tei.xml	Thermal conductivity is one of the basic transport properties that provides a wealth of useful information on the charge carriers and phonons, as well as their scattering processes.	0
